date,hits,keyword,geo,gprop,category
2012-12-01,32,Speech translation,world,web,0
2013-01-01,41,Speech translation,world,web,0
2013-02-01,45,Speech translation,world,web,0
2013-03-01,45,Speech translation,world,web,0
2013-04-01,36,Speech translation,world,web,0
2013-05-01,41,Speech translation,world,web,0
2013-06-01,34,Speech translation,world,web,0
2013-07-01,32,Speech translation,world,web,0
2013-08-01,32,Speech translation,world,web,0
2013-09-01,37,Speech translation,world,web,0
2013-10-01,42,Speech translation,world,web,0
2013-11-01,38,Speech translation,world,web,0
2013-12-01,29,Speech translation,world,web,0
2014-01-01,40,Speech translation,world,web,0
2014-02-01,41,Speech translation,world,web,0
2014-03-01,37,Speech translation,world,web,0
2014-04-01,34,Speech translation,world,web,0
2014-05-01,42,Speech translation,world,web,0
2014-06-01,35,Speech translation,world,web,0
2014-07-01,32,Speech translation,world,web,0
2014-08-01,39,Speech translation,world,web,0
2014-09-01,45,Speech translation,world,web,0
2014-10-01,41,Speech translation,world,web,0
2014-11-01,36,Speech translation,world,web,0
2014-12-01,36,Speech translation,world,web,0
2015-01-01,42,Speech translation,world,web,0
2015-02-01,45,Speech translation,world,web,0
2015-03-01,41,Speech translation,world,web,0
2015-04-01,41,Speech translation,world,web,0
2015-05-01,35,Speech translation,world,web,0
2015-06-01,33,Speech translation,world,web,0
2015-07-01,32,Speech translation,world,web,0
2015-08-01,33,Speech translation,world,web,0
2015-09-01,40,Speech translation,world,web,0
2015-10-01,40,Speech translation,world,web,0
2015-11-01,45,Speech translation,world,web,0
2015-12-01,41,Speech translation,world,web,0
2016-01-01,36,Speech translation,world,web,0
2016-02-01,47,Speech translation,world,web,0
2016-03-01,44,Speech translation,world,web,0
2016-04-01,38,Speech translation,world,web,0
2016-05-01,46,Speech translation,world,web,0
2016-06-01,35,Speech translation,world,web,0
2016-07-01,37,Speech translation,world,web,0
2016-08-01,35,Speech translation,world,web,0
2016-09-01,38,Speech translation,world,web,0
2016-10-01,40,Speech translation,world,web,0
2016-11-01,52,Speech translation,world,web,0
2016-12-01,36,Speech translation,world,web,0
2017-01-01,50,Speech translation,world,web,0
2017-02-01,40,Speech translation,world,web,0
2017-03-01,43,Speech translation,world,web,0
2017-04-01,38,Speech translation,world,web,0
2017-05-01,36,Speech translation,world,web,0
2017-06-01,31,Speech translation,world,web,0
2017-07-01,30,Speech translation,world,web,0
2017-08-01,38,Speech translation,world,web,0
2017-09-01,45,Speech translation,world,web,0
2017-10-01,44,Speech translation,world,web,0
2017-11-01,40,Speech translation,world,web,0
2017-12-01,34,Speech translation,world,web,0
2018-01-01,40,Speech translation,world,web,0
2018-02-01,47,Speech translation,world,web,0
2018-03-01,44,Speech translation,world,web,0
2018-04-01,39,Speech translation,world,web,0
2018-05-01,39,Speech translation,world,web,0
2018-06-01,27,Speech translation,world,web,0
2018-07-01,36,Speech translation,world,web,0
2018-08-01,42,Speech translation,world,web,0
2018-09-01,38,Speech translation,world,web,0
2018-10-01,42,Speech translation,world,web,0
2018-11-01,25,Speech translation,world,web,0
2004-01-01,45,MARID,world,web,0
2004-02-01,58,MARID,world,web,0
2004-03-01,41,MARID,world,web,0
2004-04-01,41,MARID,world,web,0
2004-05-01,43,MARID,world,web,0
2004-06-01,47,MARID,world,web,0
2004-07-01,33,MARID,world,web,0
2004-08-01,39,MARID,world,web,0
2004-09-01,48,MARID,world,web,0
2004-10-01,39,MARID,world,web,0
2004-11-01,40,MARID,world,web,0
2004-12-01,26,MARID,world,web,0
2005-01-01,38,MARID,world,web,0
2005-02-01,52,MARID,world,web,0
2005-03-01,32,MARID,world,web,0
2005-04-01,48,MARID,world,web,0
2005-05-01,38,MARID,world,web,0
2005-06-01,42,MARID,world,web,0
2005-07-01,35,MARID,world,web,0
2005-08-01,33,MARID,world,web,0
2005-09-01,53,MARID,world,web,0
2005-10-01,39,MARID,world,web,0
2005-11-01,42,MARID,world,web,0
2005-12-01,36,MARID,world,web,0
2006-01-01,39,MARID,world,web,0
2006-02-01,46,MARID,world,web,0
2006-03-01,42,MARID,world,web,0
2006-04-01,35,MARID,world,web,0
2006-05-01,41,MARID,world,web,0
2006-06-01,34,MARID,world,web,0
2006-07-01,42,MARID,world,web,0
2006-08-01,37,MARID,world,web,0
2006-09-01,42,MARID,world,web,0
2006-10-01,44,MARID,world,web,0
2006-11-01,34,MARID,world,web,0
2006-12-01,44,MARID,world,web,0
2007-01-01,36,MARID,world,web,0
2007-02-01,43,MARID,world,web,0
2007-03-01,37,MARID,world,web,0
2007-04-01,40,MARID,world,web,0
2007-05-01,39,MARID,world,web,0
2007-06-01,53,MARID,world,web,0
2007-07-01,50,MARID,world,web,0
2007-08-01,43,MARID,world,web,0
2007-09-01,47,MARID,world,web,0
2007-10-01,47,MARID,world,web,0
2007-11-01,43,MARID,world,web,0
2007-12-01,48,MARID,world,web,0
2008-01-01,45,MARID,world,web,0
2008-02-01,44,MARID,world,web,0
2008-03-01,47,MARID,world,web,0
2008-04-01,47,MARID,world,web,0
2008-05-01,50,MARID,world,web,0
2008-06-01,47,MARID,world,web,0
2008-07-01,43,MARID,world,web,0
2008-08-01,42,MARID,world,web,0
2008-09-01,42,MARID,world,web,0
2008-10-01,47,MARID,world,web,0
2008-11-01,40,MARID,world,web,0
2008-12-01,39,MARID,world,web,0
2009-01-01,44,MARID,world,web,0
2009-02-01,50,MARID,world,web,0
2009-03-01,48,MARID,world,web,0
2009-04-01,37,MARID,world,web,0
2009-05-01,48,MARID,world,web,0
2009-06-01,54,MARID,world,web,0
2009-07-01,55,MARID,world,web,0
2009-08-01,46,MARID,world,web,0
2009-09-01,49,MARID,world,web,0
2009-10-01,49,MARID,world,web,0
2009-11-01,47,MARID,world,web,0
2009-12-01,38,MARID,world,web,0
2010-01-01,42,MARID,world,web,0
2010-02-01,41,MARID,world,web,0
2010-03-01,42,MARID,world,web,0
2010-04-01,50,MARID,world,web,0
2010-05-01,44,MARID,world,web,0
2010-06-01,40,MARID,world,web,0
2010-07-01,38,MARID,world,web,0
2010-08-01,42,MARID,world,web,0
2010-09-01,57,MARID,world,web,0
2010-10-01,72,MARID,world,web,0
2010-11-01,76,MARID,world,web,0
2010-12-01,62,MARID,world,web,0
2011-01-01,96,MARID,world,web,0
2011-02-01,100,MARID,world,web,0
2011-03-01,73,MARID,world,web,0
2011-04-01,94,MARID,world,web,0
2011-05-01,74,MARID,world,web,0
2011-06-01,67,MARID,world,web,0
2011-07-01,68,MARID,world,web,0
2011-08-01,76,MARID,world,web,0
2011-09-01,61,MARID,world,web,0
2011-10-01,57,MARID,world,web,0
2011-11-01,60,MARID,world,web,0
2011-12-01,66,MARID,world,web,0
2012-01-01,69,MARID,world,web,0
2012-02-01,57,MARID,world,web,0
2012-03-01,54,MARID,world,web,0
2012-04-01,70,MARID,world,web,0
2012-05-01,54,MARID,world,web,0
2012-06-01,51,MARID,world,web,0
2012-07-01,51,MARID,world,web,0
2012-08-01,61,MARID,world,web,0
2012-09-01,55,MARID,world,web,0
2012-10-01,49,MARID,world,web,0
2012-11-01,46,MARID,world,web,0
2012-12-01,45,MARID,world,web,0
2013-01-01,51,MARID,world,web,0
2013-02-01,52,MARID,world,web,0
2013-03-01,51,MARID,world,web,0
2013-04-01,59,MARID,world,web,0
2013-05-01,52,MARID,world,web,0
2013-06-01,51,MARID,world,web,0
2013-07-01,47,MARID,world,web,0
2013-08-01,51,MARID,world,web,0
2013-09-01,48,MARID,world,web,0
2013-10-01,44,MARID,world,web,0
2013-11-01,42,MARID,world,web,0
2013-12-01,41,MARID,world,web,0
2014-01-01,47,MARID,world,web,0
2014-02-01,49,MARID,world,web,0
2014-03-01,52,MARID,world,web,0
2014-04-01,60,MARID,world,web,0
2014-05-01,63,MARID,world,web,0
2014-06-01,48,MARID,world,web,0
2014-07-01,47,MARID,world,web,0
2014-08-01,60,MARID,world,web,0
2014-09-01,49,MARID,world,web,0
2014-10-01,54,MARID,world,web,0
2014-11-01,50,MARID,world,web,0
2014-12-01,49,MARID,world,web,0
2015-01-01,55,MARID,world,web,0
2015-02-01,47,MARID,world,web,0
2015-03-01,50,MARID,world,web,0
2015-04-01,51,MARID,world,web,0
2015-05-01,57,MARID,world,web,0
2015-06-01,46,MARID,world,web,0
2015-07-01,48,MARID,world,web,0
2015-08-01,48,MARID,world,web,0
2015-09-01,45,MARID,world,web,0
2015-10-01,46,MARID,world,web,0
2015-11-01,50,MARID,world,web,0
2015-12-01,44,MARID,world,web,0
2016-01-01,43,MARID,world,web,0
2016-02-01,46,MARID,world,web,0
2016-03-01,43,MARID,world,web,0
2016-04-01,62,MARID,world,web,0
2016-05-01,62,MARID,world,web,0
2016-06-01,44,MARID,world,web,0
2016-07-01,47,MARID,world,web,0
2016-08-01,46,MARID,world,web,0
2016-09-01,44,MARID,world,web,0
2016-10-01,42,MARID,world,web,0
2016-11-01,45,MARID,world,web,0
2016-12-01,46,MARID,world,web,0
2017-01-01,44,MARID,world,web,0
2017-02-01,45,MARID,world,web,0
2017-03-01,42,MARID,world,web,0
2017-04-01,56,MARID,world,web,0
2017-05-01,57,MARID,world,web,0
2017-06-01,54,MARID,world,web,0
2017-07-01,50,MARID,world,web,0
2017-08-01,49,MARID,world,web,0
2017-09-01,41,MARID,world,web,0
2017-10-01,39,MARID,world,web,0
2017-11-01,41,MARID,world,web,0
2017-12-01,41,MARID,world,web,0
2018-01-01,39,MARID,world,web,0
2018-02-01,44,MARID,world,web,0
2018-03-01,41,MARID,world,web,0
2018-04-01,49,MARID,world,web,0
2018-05-01,54,MARID,world,web,0
2018-06-01,41,MARID,world,web,0
2018-07-01,43,MARID,world,web,0
2018-08-01,41,MARID,world,web,0
2018-09-01,38,MARID,world,web,0
2018-10-01,36,MARID,world,web,0
2018-11-01,34,MARID,world,web,0
2004-01-01,96,GSM,world,web,0
2004-02-01,91,GSM,world,web,0
2004-03-01,91,GSM,world,web,0
2004-04-01,88,GSM,world,web,0
2004-05-01,89,GSM,world,web,0
2004-06-01,96,GSM,world,web,0
2004-07-01,98,GSM,world,web,0
2004-08-01,98,GSM,world,web,0
2004-09-01,92,GSM,world,web,0
2004-10-01,91,GSM,world,web,0
2004-11-01,88,GSM,world,web,0
2004-12-01,100,GSM,world,web,0
2005-01-01,94,GSM,world,web,0
2005-02-01,89,GSM,world,web,0
2005-03-01,85,GSM,world,web,0
2005-04-01,82,GSM,world,web,0
2005-05-01,82,GSM,world,web,0
2005-06-01,85,GSM,world,web,0
2005-07-01,85,GSM,world,web,0
2005-08-01,88,GSM,world,web,0
2005-09-01,81,GSM,world,web,0
2005-10-01,80,GSM,world,web,0
2005-11-01,78,GSM,world,web,0
2005-12-01,85,GSM,world,web,0
2006-01-01,80,GSM,world,web,0
2006-02-01,79,GSM,world,web,0
2006-03-01,74,GSM,world,web,0
2006-04-01,70,GSM,world,web,0
2006-05-01,72,GSM,world,web,0
2006-06-01,74,GSM,world,web,0
2006-07-01,76,GSM,world,web,0
2006-08-01,77,GSM,world,web,0
2006-09-01,73,GSM,world,web,0
2006-10-01,71,GSM,world,web,0
2006-11-01,72,GSM,world,web,0
2006-12-01,77,GSM,world,web,0
2007-01-01,71,GSM,world,web,0
2007-02-01,70,GSM,world,web,0
2007-03-01,67,GSM,world,web,0
2007-04-01,63,GSM,world,web,0
2007-05-01,66,GSM,world,web,0
2007-06-01,66,GSM,world,web,0
2007-07-01,66,GSM,world,web,0
2007-08-01,67,GSM,world,web,0
2007-09-01,65,GSM,world,web,0
2007-10-01,62,GSM,world,web,0
2007-11-01,66,GSM,world,web,0
2007-12-01,67,GSM,world,web,0
2008-01-01,61,GSM,world,web,0
2008-02-01,61,GSM,world,web,0
2008-03-01,58,GSM,world,web,0
2008-04-01,55,GSM,world,web,0
2008-05-01,54,GSM,world,web,0
2008-06-01,57,GSM,world,web,0
2008-07-01,57,GSM,world,web,0
2008-08-01,57,GSM,world,web,0
2008-09-01,55,GSM,world,web,0
2008-10-01,54,GSM,world,web,0
2008-11-01,55,GSM,world,web,0
2008-12-01,56,GSM,world,web,0
2009-01-01,56,GSM,world,web,0
2009-02-01,53,GSM,world,web,0
2009-03-01,52,GSM,world,web,0
2009-04-01,49,GSM,world,web,0
2009-05-01,49,GSM,world,web,0
2009-06-01,53,GSM,world,web,0
2009-07-01,52,GSM,world,web,0
2009-08-01,53,GSM,world,web,0
2009-09-01,51,GSM,world,web,0
2009-10-01,50,GSM,world,web,0
2009-11-01,51,GSM,world,web,0
2009-12-01,54,GSM,world,web,0
2010-01-01,51,GSM,world,web,0
2010-02-01,48,GSM,world,web,0
2010-03-01,47,GSM,world,web,0
2010-04-01,44,GSM,world,web,0
2010-05-01,46,GSM,world,web,0
2010-06-01,44,GSM,world,web,0
2010-07-01,45,GSM,world,web,0
2010-08-01,46,GSM,world,web,0
2010-09-01,44,GSM,world,web,0
2010-10-01,43,GSM,world,web,0
2010-11-01,41,GSM,world,web,0
2010-12-01,44,GSM,world,web,0
2011-01-01,44,GSM,world,web,0
2011-02-01,42,GSM,world,web,0
2011-03-01,41,GSM,world,web,0
2011-04-01,39,GSM,world,web,0
2011-05-01,39,GSM,world,web,0
2011-06-01,41,GSM,world,web,0
2011-07-01,42,GSM,world,web,0
2011-08-01,41,GSM,world,web,0
2011-09-01,39,GSM,world,web,0
2011-10-01,41,GSM,world,web,0
2011-11-01,40,GSM,world,web,0
2011-12-01,42,GSM,world,web,0
2012-01-01,38,GSM,world,web,0
2012-02-01,36,GSM,world,web,0
2012-03-01,34,GSM,world,web,0
2012-04-01,34,GSM,world,web,0
2012-05-01,34,GSM,world,web,0
2012-06-01,35,GSM,world,web,0
2012-07-01,34,GSM,world,web,0
2012-08-01,34,GSM,world,web,0
2012-09-01,36,GSM,world,web,0
2012-10-01,33,GSM,world,web,0
2012-11-01,34,GSM,world,web,0
2012-12-01,34,GSM,world,web,0
2013-01-01,35,GSM,world,web,0
2013-02-01,34,GSM,world,web,0
2013-03-01,33,GSM,world,web,0
2013-04-01,31,GSM,world,web,0
2013-05-01,32,GSM,world,web,0
2013-06-01,34,GSM,world,web,0
2013-07-01,34,GSM,world,web,0
2013-08-01,33,GSM,world,web,0
2013-09-01,35,GSM,world,web,0
2013-10-01,33,GSM,world,web,0
2013-11-01,33,GSM,world,web,0
2013-12-01,33,GSM,world,web,0
2014-01-01,32,GSM,world,web,0
2014-02-01,30,GSM,world,web,0
2014-03-01,29,GSM,world,web,0
2014-04-01,29,GSM,world,web,0
2014-05-01,29,GSM,world,web,0
2014-06-01,29,GSM,world,web,0
